number,symbol,name,market,size
3596,BHR,Braemar Hotels & Resorts Inc.,NYSE,309940000
3597,BDN,Brandywine Realty Trust,NYSE,2620000000
3598,BWG,BrandywineGLOBAL Global Income Opportunities Fund ,NYSE,260480000
3599,LND,Brasilagro Cia Brasileira De Propriedades Agricolas,NYSE,224360000
3600,BAK,Braskem S.A.,NYSE,5420000000
3601,BRFS,BRF S.A.,NYSE,7380000000
3602,BGG,Briggs & Stratton Corporation,NYSE,296670000
3603,MNRL,Brigham Minerals. Inc.,NYSE,1090000000
3604,BFAM,Bright Horizons Family Solutions Inc.,NYSE,8710000000
3605,BEDU,Bright Scholar Education Holdings Limited,NYSE,1150000000
3606,BSIG,BrightSphere Investment Group Inc.,NYSE,857400000
3607,BV,BrightView Holdings. Inc.,NYSE,1890000000
3608,EAT,Brinker International. Inc.,NYSE,1670000000
3609,BCO,Brink&#39;s Company (The),NYSE,4350000000
3610,BMY,Bristol-Myers Squibb Company,NYSE,89930000000
3611,BTI,British American Tobacco p.l.c.,NYSE,79820000000
3612,BRX,Brixmor Property Group Inc.,NYSE,6280000000
3613,BR,Broadridge Financial Solutions. Inc.,NYSE,14140000000
3614,BKD,Brookdale Senior Living Inc.,NYSE,1470000000
3615,BAM,Brookfield Asset Management Inc,NYSE,56430000000
3616,BBU,Brookfield Business Partners L.P.,NYSE,3200000000
3617,INF,Brookfield Global Listed Infrastructure Income Fund,NYSE,185260000
3618,BIP,Brookfield Infrastructure Partners LP,NYSE,14620000000
3619,RA,Brookfield Real Assets Income Fund Inc.,NYSE,835670000
3620,BEP,Brookfield Renewable Partners L.P.,NYSE,7550000000
3621,BRO,Brown & Brown. Inc.,NYSE,10110000000
3622,BRT,BRT Apartments Corp.,NYSE,266270000
3623,BC,Brunswick Corporation,NYSE,5050000000
3624,BPL,Buckeye Partners L.P.,NYSE,6380000000
3625,BKE,Buckle. Inc. (The),NYSE,1050000000
3626,BVN,Buenaventura Mining Company Inc.,NYSE,3580000000
3627,BBW,Build-A-Bear Workshop. Inc.,NYSE,56920000
3628,BG,Bunge Limited,NYSE,7820000000
3629,BURL,Burlington Stores. Inc.,NYSE,13000000000
3630,BWXT,BWX Technologies. Inc.,NYSE,5470000000
3631,BY,Byline Bancorp. Inc.,NYSE,660150000
3632,CJ,C&J Energy Services. Inc,NYSE,601490000
3633,CABO,Cable One. Inc.,NYSE,7470000000
3634,CBT,Cabot Corporation,NYSE,2640000000
3635,COG,Cabot Oil & Gas Corporation,NYSE,7870000000
3636,CACI,CACI International. Inc.,NYSE,5420000000
3637,WHD,Cactus. Inc.,NYSE,2150000000
3638,CADE,Cadence Bancorporation,NYSE,2030000000
3639,CAE,CAE Inc,NYSE,6750000000
3640,CAI,CAI International. Inc.,NYSE,424520000
3641,CAL,Caleres. Inc.,NYSE,913240000
3642,CRC,California Resources Corporation,NYSE,373410000
3643,CWT,California Water  Service Group Holding,NYSE,2620000000
3644,CALX,Calix. Inc,NYSE,429110000
3645,ELY,Callaway Golf Company,NYSE,1990000000
3646,CPE,Callon Petroleum Company,NYSE,940890000
3647,CBM,Cambrex Corporation,NYSE,2010000000
3648,CPT,Camden Property Trust,NYSE,11020000000
3649,CCJ,Cameco Corporation,NYSE,3610000000
3650,CPB,Campbell Soup Company,NYSE,13990000000
3651,CWH,Camping World Holdings. Inc.,NYSE,863160000
3652,GOOS,Canada Goose Holdings Inc.,NYSE,2360000000
3653,CM,Canadian Imperial Bank of Commerce,NYSE,38150000000
3654,CNI,Canadian National Railway Company,NYSE,64120000000
3655,CNQ,Canadian Natural Resources Limited,NYSE,30950000000
3656,CP,Canadian Pacific Railway Limited,NYSE,31510000000
3657,CANG,Cango Inc.,NYSE,837270000
3658,CNNE,Cannae Holdings. Inc.,NYSE,2050000000
3659,CTST,CannTrust Holdings Inc.,NYSE,172610000
3660,CAJ,Canon. Inc.,NYSE,29010000000
3661,CGC,Canopy Growth Corporation,NYSE,7600000000
3662,CMD,Cantel Medical Corp.,NYSE,2930000000
3663,COF,Capital One Financial Corporation,NYSE,43860000000
3664,CSU,Capital Senior Living Corporation,NYSE,141250000
3665,BXMT,Capital Trust. Inc.,NYSE,4830000000
3666,CPRI,Capri Holdings Limited,NYSE,4830000000
3667,CMO,Capstead Mortgage Corporation,NYSE,732250000
3668,CRR,Carbo Ceramics. Inc.,NYSE,58460000
3669,CAH,Cardinal Health. Inc.,NYSE,14630000000
3670,CRCM,Care.com. Inc.,NYSE,366310000
3671,CSL,Carlisle Companies Incorporated,NYSE,8760000000
3672,KMX,CarMax Inc,NYSE,15690000000
3673,CCL,Carnival Corporation,NYSE,31760000000
3674,CUK,Carnival Corporation,NYSE,29930000000
3675,CRS,Carpenter Technology Corporation,NYSE,2330000000
3676,CSV,Carriage Services. Inc.,NYSE,391870000
3677,CARS,Cars.com Inc.,NYSE,738120000
3678,CRI,Carter&#39;s. Inc.,NYSE,4420000000
3679,CVNA,Carvana Co.,NYSE,11980000000
3680,CSLT,Castlight Health. inc.,NYSE,239660000
3681,CTLT,Catalent. Inc.,NYSE,7250000000
3682,CTT           ,CatchMark Timber Trust. Inc.,NYSE,556220000
3683,CAT,Caterpillar. Inc.,NYSE,78610000000
3684,CATO,Cato Corporation (The),NYSE,428210000
3685,CBZ,CBIZ. Inc.,NYSE,1380000000
3686,CBL,CBL & Associates Properties. Inc.,NYSE,268880000
3687,IGR,CBRE Clarion Global Real Estate Income Fund,NYSE,922230000
3688,CBRE,CBRE Group. Inc.,NYSE,17690000000
3689,CBS,CBS Corporation,NYSE,13500000000
3690,FUN,Cedar Fair. L.P.,NYSE,3230000000
3691,CDR,Cedar Realty Trust. Inc.,NYSE,293770000
3692,CE,Celanese Corporation,NYSE,15300000000
3693,CLS,Celestica. Inc.,NYSE,706160000
3694,CEL,Cellcom Israel. Ltd.,NYSE,292030000
3695,CPAC,Cementos Pacasmayo S.A.A.,NYSE,893950000
3696,CX,Cemex S.A.B. de C.V.,NYSE,5970000000
3697,CVE,Cenovus Energy Inc,NYSE,10780000000
3698,CNC,Centene Corporation,NYSE,19950000000
3699,CEN,Center Coast Brookfield MLP & Energy Infrastructur,NYSE,225500000
3700,CNP,CenterPoint Energy. Inc.,NYSE,14840000000
3701,EBR,Centrais Electricas Brasileiras S.A.- Eletrobras,NYSE,12550000000
3702,CEPU,Central Puerto S.A.,NYSE,433010000
3703,CCS,Century Communities. Inc.,NYSE,1030000000
3704,CTL,CenturyLink. Inc.,NYSE,14060000000
3705,CDAY,Ceridian HCM Holding Inc.,NYSE,6450000000
3706,CF,CF Industries Holdings. Inc.,NYSE,10070000000
3707,GIB,CGI Inc.,NYSE,18800000000
3708,ECOM          ,ChannelAdvisor Corporation,NYSE,259680000
3709,CHAP,Chaparral Energy. Inc.,NYSE,42590000
3710,CHRA,Charah Solutions. Inc.,NYSE,57990000
3711,CRL,Charles River Laboratories International. Inc.,NYSE,6300000000
3712,CLDT,Chatham Lodging Trust (REIT),NYSE,840330000
3713,CMCM,Cheetah Mobile Inc.,NYSE,521740000
3714,CHGG,Chegg. Inc.,NYSE,3910000000
3715,CHE,Chemed Corp.,NYSE,6440000000
3716,CC,Chemours Company (The),NYSE,2740000000
3717,CHMI,Cherry Hill Mortgage Investment Corporation,NYSE,224220000
3718,CHK,Chesapeake Energy Corporation,NYSE,3050000000
3719,CHKR,Chesapeake Granite Wash Trust,NYSE,24080000
3720,CPK,Chesapeake Utilities Corporation,NYSE,1550000000
3721,CVX,Chevron Corporation,NYSE,2.25E+11
3722,CHWY,Chewy. Inc.,NYSE,11080000000
3723,CHS,Chico&#39;s FAS. Inc.,NYSE,418450000
3724,CIM,Chimera Investment Corporation,NYSE,3780000000
3725,DL,China Distance Education Holdings Limited,NYSE,221450000
3726,CEA,China Eastern Airlines Corporation Ltd.,NYSE,8100000000
3727,CHN,China Fund. Inc. (The),NYSE,213240000
3728,CGA,China Green Agriculture. Inc.,NYSE,18180000
3729,LFC,China Life Insurance Company Limited,NYSE,70770000000
3730,CHL,China Mobile (Hong Kong) Ltd.,NYSE,1.68E+11
3731,COE,China Online Education Group,NYSE,142970000
3732,SNP,China Petroleum & Chemical Corporation,NYSE,72210000000
3733,XRF,China Rapid Finance Limited,NYSE,18410000
3734,ZNH,China Southern Airlines Company Limited,NYSE,7500000000
3735,CHA,China Telecom Corp Ltd,NYSE,35860000000
3736,CHU,China Unicom (Hong Kong) Ltd,NYSE,31120000000
3737,CYD,China Yuchai International Limited,NYSE,545460000
3738,CMG,Chipotle Mexican Grill. Inc.,NYSE,21840000000
3739,CHH,Choice Hotels International. Inc.,NYSE,4870000000
3740,CB,Chubb Limited,NYSE,67970000000
3741,CHT,Chunghwa Telecom Co.. Ltd.,NYSE,28360000000
3742,CHD,Church & Dwight Company. Inc.,NYSE,18510000000
3743,CCX,Churchill Capital Corp II,NYSE,704880000
3744,CIEN,Ciena Corporation,NYSE,5760000000
3745,CI,Cigna Corporation,NYSE,64760000000
3746,XEC,Cimarex Energy Co,NYSE,4670000000
3747,CBB,Cincinnati Bell Inc,NYSE,269750000
3748,CNK,Cinemark Holdings Inc,NYSE,4350000000
3749,CINR,Ciner Resources LP,NYSE,349570000
3750,CIR,CIRCOR International. Inc.,NYSE,754590000
3751,CISN,Cision Ltd.,NYSE,42820000000
3752,CIT,CIT Group Inc (DEL),NYSE,4170000000
3753,BLW,Citigroup Inc.,NYSE,568400000
3754,C,Citigroup Inc.,NYSE,1.65E+11
3755,CFG,Citizens Financial Group. Inc.,NYSE,15910000000
3756,CIA,Citizens. Inc.,NYSE,337050000
3757,CIO,City Office REIT. Inc.,NYSE,531270000
3758,CVEO,Civeo Corporation,NYSE,183090000
3759,CCC,Clarivate Analytics Plc,NYSE,4980000000
3760,CLH,Clean Harbors. Inc.,NYSE,4280000000
3761,CCO,Clear Channel Outdoor Holdings. Inc.,NYSE,1170000000
3762,EMO,ClearBridge Energy Midstream Opportunity Fund Inc.,NYSE,593790000
3763,CEM,ClearBridge MLP and Midstream Fund Inc.,NYSE,757660000
3764,CTR,ClearBridge MLP and Midstream Total Return Fund In,NYSE,322560000
3765,CLW,Clearwater Paper Corporation,NYSE,315770000
3766,CWEN,Clearway Energy. Inc.,NYSE,3740000000
3767,CLF,Cleveland-Cliffs Inc.,NYSE,1930000000
3768,CLPR,Clipper Realty Inc.,NYSE,157840000
3769,CLX,Clorox Company (The),NYSE,19000000000
3770,CLDR,Cloudera. Inc.,NYSE,2490000000
3771,NET,Cloudflare. Inc.,NYSE,4740000000
3772,CMS,CMS Energy Corporation,NYSE,18060000000
3773,CNA,CNA Financial Corporation,NYSE,12320000000
3774,CNF,CNFinance Holdings Limited,NYSE,329190000
3775,CNHI,CNH Industrial N.V.,NYSE,14870000000
3776,CNO,CNO Financial Group. Inc.,NYSE,2470000000
3777,CEO,CNOOC Limited,NYSE,1620000000
3778,CNXM,CNX Midstream Partners LP,NYSE,875090000
3779,CEIX,CNX Resources Corporation,NYSE,395370000
3780,CNX,CNX Resources Corporation,NYSE,1440000000
3781,KOF,Coca Cola Femsa S.A.B. de C.V.,NYSE,11750000000
3782,KO,Coca-Cola Company (The),NYSE,2.30E+11
3783,CCEP,Coca-Cola European Partners plc,NYSE,24990000000
3784,CDE,Coeur Mining. Inc.,NYSE,1250000000
3785,FOF,Cohen & Steers Closed-End Opportunity Fund. Inc.,NYSE,358620000
3786,INB,Cohen & Steers Global Income Builder. Inc.,NYSE,208740000
3787,CNS,Cohen & Steers Inc,NYSE,2970000000
3788,UTF,Cohen & Steers Infrastructure Fund. Inc,NYSE,2290000000
3789,LDP,Cohen & Steers Limited Duration Preferred and Income Fund. Inc,NYSE,738430000
3790,MIE,Cohen & Steers MLP Income and Energy Opportunity Fund. Inc.,NYSE,211670000
3791,RQI,Cohen & Steers Quality Income Realty Fund Inc,NYSE,1680000000
3792,RNP,Cohen & Steers REIT and Preferred and Income Fund.,NYSE,1160000000
3793,PSF,Cohen & Steers Select Preferred and Income Fund. Inc.,NYSE,354880000
3794,RFI,Cohen & Steers Total Return Realty Fund. Inc.,NYSE,394510000
3795,CFX,Colfax Corporation,NYSE,3830000000
3796,CL,Colgate-Palmolive Company,NYSE,58700000000
3797,CCH,Collier Creek Holdings,NYSE,572720000
3798,CXE,Colonial High Income Municipal Trust,NYSE,163560000
3799,CIF,Colonial Intermediate High Income Fund,NYSE,53880000
3800,CXH,Colonial Investment Grade Municipal Trust,NYSE,88280000
3801,CMU,Colonial Municipal Income Trust,NYSE,129730000
3802,CLNY,Colony Capital. Inc.,NYSE,2710000000
3803,CLNC,Colony Credit Real Estate. Inc.,NYSE,1860000000
3804,CXP,Columbia Property Trust. Inc.,NYSE,2380000000
3805,STK,Columbia Seligman Premium Technology Growth Fund. Inc,NYSE,349810000
3806,CMA,Comerica Incorporated,NYSE,9450000000
3807,FIX,Comfort Systems USA. Inc.,NYSE,1900000000
3808,CMC,Commercial Metals Company,NYSE,2270000000
3809,CBU,Community Bank System. Inc.,NYSE,3480000000
3810,CYH,Community Health Systems. Inc.,NYSE,527690000
3811,CHCT,Community Healthcare Trust Incorporated,NYSE,903970000
3812,CIG,Comp En De Mn Cemig ADS,NYSE,4740000000
3813,CBD,Companhia Brasileira de Distribuicao,NYSE,5600000000
3814,SBS,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp,NYSE,8960000000
3815,ELP,Companhia Paranaense de Energia (COPEL),NYSE,3650000000
3816,CCU,Compania Cervecerias Unidas. S.A.,NYSE,3800000000
3817,CODI,Compass Diversified Holdings,NYSE,1180000000
3818,CMP,Compass Minerals International. Inc.,NYSE,1930000000
3819,CRK,Comstock Resources. Inc.,NYSE,1310000000
3820,CAG,ConAgra Brands. Inc.,NYSE,13100000000
3821,CXO,Concho Resources Inc.,NYSE,13240000000
3822,CCM,Concord Medical Services Holdings Limited,NYSE,106310000
3823,CNDT,Conduent Incorporated,NYSE,1240000000
3824,COP,ConocoPhillips,NYSE,62560000000
3825,CCR,CONSOL Coal Resources LP,NYSE,342650000
3826,ED,Consolidated Edison Inc,NYSE,31000000000
3827,STZ,Constellation Brands Inc,NYSE,37530000000
3828,CSTM,Constellium SE,NYSE,1800000000
3829,TCS,Container Store (The),NYSE,243700000
3830,CBPX,Continental Building Products. Inc.,NYSE,1020000000
3831,CLR,Continental Resources. Inc.,NYSE,10950000000
3832,VLRS,Controladora Vuela Compania de Aviacion. S.A.B. de C.V.,NYSE,1050000000
3833,CTRA,Contura Energy. Inc.,NYSE,476420000
3834,CTB,Cooper Tire & Rubber Company,NYSE,1450000000
3835,CPS,Cooper-Standard Holdings Inc.,NYSE,549140000
3836,CTK,CooTek (Cayman) Inc.,NYSE,328210000
3837,CPA,Copa Holdings. S.A.,NYSE,4400000000
3838,CLB,Core Laboratories N.V.,NYSE,1960000000
3839,CXW,CoreCivic. Inc.,NYSE,1890000000
3840,CLGX,CoreLogic. Inc.,NYSE,3270000000
3841,CORR,CorEnergy Infrastructure Trust. Inc.,NYSE,640180000
3842,CPLG,CorePoint Lodging Inc.,NYSE,570770000
3843,COR,CoreSite Realty Corporation,NYSE,4380000000
3844,CNR,Cornerstone Building Brands. Inc.,NYSE,816010000
3845,GLW,Corning Incorporated,NYSE,23820000000
3846,CAAP,Corporacion America Airports SA,NYSE,646490000
3847,OFC,Corporate Office Properties Trust,NYSE,3360000000
3848,CTVA,Corteva. Inc.,NYSE,20020000000
3849,CZZ,Cosan Limited,NYSE,3780000000
3850,CMRE,Costamare Inc.,NYSE,873370000
3851,COT,Cott Corporation,NYSE,1720000000
3852,COTY,Coty Inc.,NYSE,8870000000
3853,CUZ,Cousins Properties Incorporated,NYSE,5750000000
3854,CVA,Covanta Holding Corporation,NYSE,1940000000
3855,CVIA,Covia Holdings Corporation,NYSE,230150000
3856,CPF,CPB Inc.,NYSE,819580000
3857,CPL,CPFL Energia S.A.,NYSE,9100000000
3858,CR,Crane Co.,NYSE,4950000000
3859,BAP,Credicorp Ltd.,NYSE,16960000000
3860,CS,Credit Suisse Group,NYSE,31520000000
3861,CPG,Crescent Point Energy Corporation,NYSE,2240000000
3862,CEQP,Crestwood Equity Partners LP,NYSE,2500000000
3863,CRH,CRH PLC,NYSE,28850000000
3864,CRT,Cross Timbers Royalty Trust,NYSE,54540000
3865,CAPL,CrossAmerica Partners LP,NYSE,620000000
3866,CCI,Crown Castle International Corporation,NYSE,58620000000
3867,CCK,Crown Holdings. Inc.,NYSE,9480000000
3868,CRY,CryoLife. Inc.,NYSE,898020000
3869,CSS,CSS Industries. Inc.,NYSE,38470000
3870,CTS,CTS Corporation,NYSE,911130000
3871,CUBE,CubeSmart,NYSE,6160000000
3872,CUB,Cubic Corporation,NYSE,2250000000
3873,CFR,Cullen/Frost Bankers. Inc.,NYSE,5820000000
3874,CULP,Culp. Inc.,NYSE,187070000
3875,CMI,Cummins Inc.,NYSE,28170000000
3876,CURO,CURO Group Holdings Corp.,NYSE,580220000
3877,CW,Curtiss-Wright Corporation,NYSE,5490000000
3878,SRF,Cushing Energy Income Fund (The),NYSE,14630000
3879,SRV,Cushing MLP & Infrastructure Total Return Fund,NYSE,63770000
3880,SZC,Cushing Renaissance Fund (The),NYSE,101860000
3881,CWK,Cushman & Wakefield plc,NYSE,4110000000
3882,CUBI,Customers Bancorp. Inc,NYSE,712320000
3883,CVI,CVR Energy Inc.,NYSE,4580000000
3884,UAN,CVR Partners. LP,NYSE,396490000
3885,CVS,CVS Health Corporation,NYSE,84660000000
3886,CELP,Cypress Energy Partners. L.P.,NYSE,113690000
3887,DHI,D.R. Horton. Inc.,NYSE,19860000000
3888,DAN,Dana Incorporated,NYSE,2370000000
3889,DHR,Danaher Corporation,NYSE,97470000000
3890,DAC,Danaos Corporation,NYSE,179870000
3891,DQ,DAQO New Energy Corp.,NYSE,538950000
3892,DRI,Darden Restaurants. Inc.,NYSE,13780000000
3893,DAR,Darling Ingredients Inc.,NYSE,3130000000
3894,DVA,DaVita Inc.,NYSE,9270000000
3895,DCP,DCP Midstream LP,NYSE,3470000000
3896,DF,Dean Foods Company,NYSE,103840000
3897,DECK,Deckers Outdoor Corporation,NYSE,4360000000
3898,DE,Deere & Company,NYSE,54510000000
3899,DEX,Delaware Enhanced Global Dividend,NYSE,115710000
3900,DDF,Delaware Investments Dividend & Income Fund. Inc.,NYSE,113550000
3901,DKL,Delek Logistics Partners. L.P.,NYSE,782090000
3902,DK,Delek US Holdings. Inc.,NYSE,2940000000
3903,DELL,Dell Technologies Inc.,NYSE,37450000000
3904,DLPH,Delphi Technologies PLC,NYSE,1250000000
3905,DAL,Delta Air Lines. Inc.,NYSE,35500000000
3906,DLX,Deluxe Corporation,NYSE,2210000000
3907,DNR,Denbury Resources Inc.,NYSE,522020000
3908,DBI,Designer Brands Inc.,NYSE,1260000000
3909,DESP,Despegar.com. Corp.,NYSE,793440000
3910,DB,Deutsche Bank AG,NYSE,16460000000
3911,DVN,Devon Energy Corporation,NYSE,8680000000
3912,DHX,DHI Group. Inc.,NYSE,205090000
3913,DHT,DHT Holdings. Inc.,NYSE,1110000000
3914,DEO,Diageo plc,NYSE,94320000000
3915,DO,Diamond Offshore Drilling. Inc.,NYSE,808270000
3916,DSSI,Diamond S Shipping Inc.,NYSE,625490000
3917,DRH,Diamondrock Hospitality Company,NYSE,1990000000
3918,DSX,Diana Shipping inc.,NYSE,370550000
3919,DKS,Dick&#39;s Sporting Goods Inc,NYSE,3650000000
3920,DBD,Diebold Nixdorf Incorporated,NYSE,739830000
3921,DLR,Digital Realty Trust. Inc.,NYSE,27670000000
3922,DDS,Dillard&#39;s. Inc.,NYSE,1840000000
3923,DIN,Dine Brands Global. Inc.,NYSE,1260000000
3924,DPLO,Diplomat Pharmacy. Inc.,NYSE,402660000
3925,DFS,Discover Financial Services,NYSE,25240000000
3926,DNI,Dividend and Income Fund,NYSE,149960000
3927,DLB,Dolby Laboratories,NYSE,6440000000
3928,DG,Dollar General Corporation,NYSE,41690000000
3929,D,Dominion Energy. Inc.,NYSE,65790000000
3930,DPZ,Domino&#39;s Pizza Inc,NYSE,11210000000
3931,UFS,Domtar Corporation,NYSE,2460000000
3932,DCI,Donaldson Company. Inc.,NYSE,6710000000
3933,DFIN,Donnelley Financial Solutions. Inc.,NYSE,381420000
3934,LPG,Dorian LPG Ltd.,NYSE,678130000
3935,DSL,DoubleLine Income Solutions Fund,NYSE,2020000000
3936,DBL,DoubleLine Opportunistic Credit Fund,NYSE,307510000
3937,PLOW,Douglas Dynamics. Inc.,NYSE,1040000000
3938,DEI,Douglas Emmett. Inc.,NYSE,7500000000
3939,DOV,Dover Corporation,NYSE,15070000000
3940,DVD,Dover Motorsports. Inc.,NYSE,71740000
3941,DOW,Dow Inc.,NYSE,37520000000
3942,RDY,Dr. Reddy&#39;s Laboratories Ltd,NYSE,6510000000
3943,DRD,DRDGOLD Limited,NYSE,332490000
3944,DRQ,Dril-Quip. Inc.,NYSE,1590000000
3945,DS,Drive Shack Inc.,NYSE,277520000
3946,DTE,DTE Energy Company,NYSE,23500000000
3947,DCO,Ducommun Incorporated,NYSE,473160000
3948,DPG,Duff & Phelps Global Utility Income Fund Inc.,NYSE,590950000
3949,DSE,Duff & Phelps Select MLP and Midstream Energy Fund,NYSE,104310000
3950,DNP,Duff & Phelps Utilities Income. Inc.,NYSE,3850000000
3951,DTF,Duff & Phelps Utilities Tax-Free Income. Inc.,NYSE,120740000
3952,DUC,Duff & Phelps Utility & Corporate Bond Trust. Inc.,NYSE,251850000
3953,DUK,Duke Energy Corporation,NYSE,69530000000
3954,DRE,Duke Realty Corporation,NYSE,12490000000
3955,DD,DuPont de Nemours. Inc.,NYSE,49840000000
3956,DXC,DXC Technology Company,NYSE,7420000000
3957,DY,Dycom Industries. Inc.,NYSE,1550000000
3958,DLNG,Dynagas LNG Partners LP,NYSE,75950000
3959,DT,Dynatrace. Inc.,NYSE,5180000000
3960,DX,Dynex Capital. Inc.,NYSE,374760000
3961,ELF,e.l.f. Beauty. Inc.,NYSE,838270000
3962,EGIF,Eagle Growth and Income Opportunities Fund,NYSE,113240000
3963,EXP,Eagle Materials Inc,NYSE,3990000000
3964,ECC           ,Eagle Point Credit Company Inc.,NYSE,414380000
3965,EIC,Eagle Point Income Company Inc.,NYSE,22860000
3966,ESTE,Earthstone Energy. Inc.,NYSE,259730000
3967,DEA,Easterly Government Properties. Inc.,NYSE,1570000000
3968,EGP,EastGroup Properties. Inc.,NYSE,4990000000
3969,EMN,Eastman Chemical Company,NYSE,10450000000
3970,KODK,Eastman Kodak Company,NYSE,115880000
3971,ETN,Eaton Corporation. PLC,NYSE,35960000000
3972,ETV,Eaton Vance Corporation,NYSE,1220000000
3973,ETW,Eaton Vance Corporation,NYSE,1060000000
3974,EV,Eaton Vance Corporation,NYSE,5160000000
3975,EOI,Eaton Vance Enhance Equity Income Fund,NYSE,598170000
3976,EOS,Eaton Vance Enhanced Equity Income Fund II,NYSE,812180000
3977,EFT,Eaton Vance Floating Rate Income Trust,NYSE,528990000
3978,EFL,Eaton Vance Floating-Rate 2022 Target Term Trust,NYSE,219350000
3979,EFF,Eaton vance Floating-Rate Income Plus Fund,NYSE,118280000
3980,EHT,Eaton Vance High Income 2021 Target Term Trust,NYSE,214610000
3981,ETX           ,Eaton Vance Municipal Income 2028 Term Trust,NYSE,225530000
3982,EOT,Eaton Vance Municipal Income Trust,NYSE,351420000
3983,EVN,Eaton Vance Municipal Income Trust,NYSE,496250000
3984,ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund,NYSE,592410000
3985,EFR,Eaton Vance Senior Floating-Rate Fund,NYSE,478290000
3986,EVF,Eaton Vance Senior Income Trust,NYSE,236670000
3987,EVG,Eaton Vance Short Diversified Income Fund,NYSE,236560000
3988,EVT,Eaton Vance Tax Advantaged Dividend Income Fund,NYSE,1790000000
3989,ETO,Eaton Vance Tax-Advantage Global Dividend Opp,NYSE,390520000
3990,ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund,NYSE,1260000000
3991,ETB,Eaton Vance Tax-Managed Buy-Write Income Fund,NYSE,425680000
3992,EXD,Eaton Vance Tax-Managed Buy-Write Strategy Fund,NYSE,94200000
3993,ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund,NYSE,1780000000
3994,EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund,NYSE,2500000000
3995,ECT,ECA Marcellus Trust I,NYSE,19450000
3996,ECL,Ecolab Inc.,NYSE,55230000000
3997,EC,Ecopetrol S.A.,NYSE,36900000000
